,id,event,place,country,latitude,longitude,radius,max_hail_diameter,status,datetime
845,IT_25059,large hail,Castel San Giovanni ,Italy,45.06,9.43,,3 cm,report confirmed by reliable source,2021-06-28 17:00:00
846,IT_25054,large hail,Zenevredo ,Italy,45.05,9.32,,3 cm,report confirmed by reliable source,2021-06-28 17:00:00
847,IT_25053,large hail,Montù Beccaria ,Italy,45.04,9.31,,3 cm,report confirmed by reliable source,2021-06-28 17:00:00
848,IT_25052,large hail,Stradella ,Italy,45.07,9.31,,4 cm,report confirmed by reliable source,2021-06-28 17:00:00
849,IT_25050,large hail,Ragogna ,Italy,46.19,13.0,,2 cm,report confirmed by reliable source,2021-06-25 19:15:00
850,IT_25051,large hail,Rio di Pusteria ,Italy,46.8,11.67,,2 cm,report confirmed by reliable source,2021-06-25 17:00:00
851,IT_25049,large hail,Cavazzo Carnico ,Italy,46.37,13.04,,5 cm,report confirmed by reliable source,2021-06-24 20:00:00
852,IT_25048,large hail,Verzegnis ,Italy,46.37,12.95,,4 cm,report confirmed by reliable source,2021-06-24 20:00:00
853,IT_25046,large hail,Tolmezzo ,Italy,46.4,13.02,,5 cm,report confirmed by reliable source,2021-06-24 20:00:00
854,IT_25047,large hail,Moggio Udinese ,Italy,46.47,13.19,,2 cm,report confirmed by reliable source,2021-06-24 19:30:00
855,IT_25036,large hail,San Maurizio Canavese ,Italy,45.22,7.63,,2 cm,report confirmed by reliable source,2021-06-24 15:00:00
856,IT_25035,large hail,San Carlo Canavese ,Italy,45.25,7.61,,2 cm,report confirmed by reliable source,2021-06-24 15:00:00
857,IT_25031,large hail,Nole ,Italy,45.24,7.58,,2 cm,report confirmed by reliable source,2021-06-24 15:00:00
858,IT_25026,large hail,Ciriè ,Italy,45.24,7.6,,2 cm,report confirmed by reliable source,2021-06-24 15:00:00
859,IT_25039,large hail,Villanova Canavese ,Italy,45.24,7.56,,2 cm,report confirmed by reliable source,2021-06-24 14:45:00
860,IT_25038,large hail,Vallo Torinese ,Italy,45.22,7.49,,2 cm,report confirmed by reliable source,2021-06-24 14:45:00
861,IT_25033,large hail,Robassomero ,Italy,45.2,7.57,,2 cm,report confirmed by reliable source,2021-06-24 14:45:00
862,IT_25029,large hail,Germagnano ,Italy,45.26,7.46,,2 cm,report confirmed by reliable source,2021-06-24 14:45:00
863,IT_25027,large hail,Fiano ,Italy,45.22,7.52,,2 cm,report confirmed by reliable source,2021-06-24 14:45:00
864,IT_25041,large hail,Viverone ,Italy,45.43,8.05,,3 cm,report confirmed by reliable source,2021-06-24 14:30:00
865,IT_25025,large hail,Cavaglià ,Italy,45.41,8.09,,3 cm,report confirmed by reliable source,2021-06-24 14:30:00
866,IT_25044,large hail,Buttigliera d''Asti ,Italy,45.02,7.95,,2 cm,report confirmed by reliable source,2021-06-24 14:00:00
867,IT_25034,large hail,Saluzzo ,Italy,44.65,7.49,,2 cm,report confirmed by reliable source,2021-06-24 14:00:00
868,IT_25024,large hail,Caselle Torinese ,Italy,45.17,7.64,,3 cm,report confirmed by reliable source,2021-06-24 14:00:00
869,IT_25037,large hail,Trofarello ,Italy,44.98,7.74,,3 cm,report confirmed by reliable source,2021-06-24 12:45:00
870,IT_25023,large hail,Cambiano ,Italy,44.97,7.77,,2 cm,report confirmed by reliable source,2021-06-24 12:45:00
871,IT_25030,large hail,Moncalieri ,Italy,44.99,7.68,,2 cm,report confirmed by reliable source,2021-06-24 12:40:00
872,IT_25040,large hail,Vinovo ,Italy,44.95,7.62,,3 cm,report confirmed by reliable source,2021-06-24 12:30:00
873,IT_25032,large hail,Piobesi Torinese ,Italy,44.93,7.61,,2 cm,report confirmed by reliable source,2021-06-24 12:00:00
874,IT_25093,large hail,Roccaverano ,Italy,44.59,8.27,,2 cm,report confirmed by reliable source,2021-06-23 13:30:00
875,IT_25009,large hail,Favria ,Italy,45.33,7.69,,2 cm,report confirmed by reliable source,2021-06-22 14:00:00
876,IT_24975,large hail,Maruggio ,Italy,40.33,17.58,,2 cm,report confirmed by reliable source,2021-06-12 11:00:00
877,IT_24974,large hail,Gimigliano ,Italy,38.98,16.53,,3 cm,report confirmed by reliable source,2021-06-12 10:30:00
878,IT_24972,large hail,Cisterna di Latina ,Italy,41.59,12.83,,2 cm,report confirmed by reliable source,2021-06-11 16:20:00
879,IT_24971,large hail,Artena ,Italy,41.74,12.91,,2 cm,report confirmed by reliable source,2021-06-11 15:30:00
880,IT_24970,large hail,Colleferro ,Italy,41.74,13.0,,3 cm,report confirmed by reliable source,2021-06-11 15:20:00
881,IT_24976,large hail,Arsago Seprio ,Italy,45.69,8.74,,4 cm,report confirmed by reliable source,2021-06-11 15:00:00
882,IT_24962,large hail,Somma Lombardo ,Italy,45.68,8.71,,2 cm,report confirmed by reliable source,2021-06-11 15:00:00
883,IT_24961,large hail,Cavaria con Premezzo ,Italy,45.7,8.8,,4 cm,report confirmed by reliable source,2021-06-11 15:00:00
884,IT_24960,large hail,Oggiona con Santo Stefano ,Italy,45.7,8.81,,5 cm,report confirmed by reliable source,2021-06-11 15:00:00
885,IT_24959,large hail,Besnate ,Italy,45.7,8.77,,5 cm,report confirmed by reliable source,2021-06-11 15:00:00
886,IT_24958,large hail,Jerago con Orago ,Italy,45.71,8.8,,4 cm,report confirmed by reliable source,2021-06-11 15:00:00
887,IT_24957,large hail,Gallarate ,Italy,45.66,8.79,,4 cm,report confirmed by reliable source,2021-06-11 15:00:00
888,IT_24981,large hail,Peschiera del Garda ,Italy,45.44,10.69,,5 cm,report confirmed by reliable source,2021-06-11 13:30:00
889,IT_24973,large hail,Ponti sul Mincio ,Italy,45.41,10.69,,4 cm,report confirmed by reliable source,2021-06-11 13:30:00
890,IT_24980,large hail,Castelnuovo del Garda ,Italy,45.45,10.77,,2 cm,report confirmed by reliable source,2021-06-11 13:10:00
891,IT_24969,large hail,Capranica ,Italy,42.25,12.16,,5 cm,report confirmed by reliable source,2021-06-10 16:15:00
892,IT_24968,large hail,Frosinone ,Italy,41.64,13.35,,2 cm,report confirmed by reliable source,2021-06-10 13:10:00
893,IT_24956,large hail,Lucca ,Italy,43.85,10.5,,2 cm,report confirmed by reliable source,2021-06-10 12:30:00
894,IT_24955,large hail,Novi Velia ,Italy,40.23,15.28,,2 cm,report confirmed by reliable source,2021-06-10 12:00:00
895,IT_24953,large hail,Orta Nova ,Italy,41.33,15.71,,2 cm,report confirmed by reliable source,2021-06-09 12:00:00
896,IT_24945,large hail,Novellara ,Italy,44.8,10.7,,2 cm,report confirmed by reliable source,2021-06-08 15:00:00
897,IT_24931,large hail,Marostica ,Italy,45.75,11.62,,2 cm,report confirmed by reliable source,2021-06-06 00:00:00
898,IT_24931,large hail,Marostica ,Italy,45.75,11.62,,2 cm,report confirmed by reliable source,2021-06-06 00:00:00
899,IT_24932,large hail,Schio ,Italy,45.72,11.36,,2 cm,report confirmed by reliable source,2021-06-05 23:30:00
900,IT_24924,large hail,Tarzo ,Italy,45.97,12.23,,2 cm,report confirmed by reliable source,2021-05-27 15:15:00
901,IT_24925,large hail,Cogollo del Cengio ,Italy,45.78,11.42,,3 cm,report confirmed by reliable source,2021-05-27 15:00:00
902,IT_24918,large hail,Asolo ,Italy,45.8,11.91,,3 cm,report confirmed by reliable source,2021-05-19 14:30:00
903,IT_24917,large hail,Scorzè ,Italy,45.58,12.11,,2 cm,report confirmed by reliable source,2021-05-19 14:10:00
904,IT_24919,large hail,San Giorgio delle Pertiche ,Italy,45.54,11.91,< 3 km,5 cm,report confirmed by reliable source,2021-05-18 16:00:00
905,IT_26281,large hail,Portogruaro ,Italy,45.77,12.84,< 5 km,,report confirmed by reliable source,2021-05-14 15:00:00
906,IT_26283,large hail,Cinto Caomaggiore ,Italy,45.83,12.79,< 5 km,,report confirmed by reliable source,2021-05-14 14:55:00
907,IT_26282,large hail,Pramaggiore ,Italy,45.81,12.74,< 5 km,,report confirmed by reliable source,2021-05-14 14:50:00
908,IT_26279,large hail,Farra di Soligo ,Italy,45.91,12.12,< 5 km,,report confirmed by reliable source,2021-05-14 14:50:00
909,IT_26280,large hail,Colbertaldo ,Italy,45.88,12.08,< 5 km,,report confirmed by reliable source,2021-05-14 14:45:00
910,IT_26277,large hail,Col San Martino ,Italy,45.9,12.08,< 5 km,,report confirmed by reliable source,2021-05-14 14:45:00
911,IT_26278,large hail,Vidor ,Italy,45.86,12.04,< 5 km,,report confirmed by reliable source,2021-05-14 14:40:00
912,IT_26276,large hail,Castelfranco Veneto ,Italy,45.68,11.93,< 5 km,,report confirmed by reliable source,2021-05-14 14:15:00
913,IT_24916,large hail,Moriago della Battaglia ,Italy,45.87,12.1,,2 cm,report confirmed by reliable source,2021-05-14 14:15:00
914,IT_24914,large hail,Capoterra ,Italy,39.18,8.97,,3 cm,report confirmed by reliable source,2021-05-14 13:30:00
915,IT_24913,large hail,Anguillara Veneta ,Italy,45.13,11.89,,2 cm,report confirmed by reliable source,2021-05-13 16:20:00
916,IT_24901,large hail,Carbonera ,Italy,45.69,12.32,,2 cm,report confirmed by reliable source,2021-05-07 15:15:00
917,IT_24902,large hail,Lignano Sabbiadoro ,Italy,45.67,13.1,,2 cm,report confirmed by reliable source,2021-05-07 15:00:00
918,IT_26343,large hail,Sava ,Italy,40.4,17.56,< 5 km,,report confirmed by reliable source,2021-04-19 14:45:00
919,IT_26342,large hail,Torricella ,Italy,40.36,17.5,< 5 km,,report confirmed by reliable source,2021-04-19 14:45:00
920,IT_26350,large hail,Campi Salentina ,Italy,40.4,18.02,< 5 km,,report confirmed by reliable source,2021-04-19 11:15:00
921,IT_26349,large hail,Trepuzzi ,Italy,40.41,18.08,< 5 km,,report confirmed by reliable source,2021-04-19 11:15:00
922,IT_26341,large hail,Avetrana ,Italy,40.35,17.73,< 5 km,,report confirmed by reliable source,2021-04-19 11:00:00
923,IT_26344,large hail,Francavilla Fontana ,Italy,40.53,17.59,< 5 km,,report confirmed by reliable source,2021-04-19 10:45:00
924,IT_26345,large hail,Villa Castelli ,Italy,40.59,17.48,< 5 km,,report confirmed by reliable source,2021-04-19 10:20:00
925,IT_26346,large hail,Maglie ,Italy,40.12,18.3,< 5 km,,report confirmed by reliable source,2021-04-19 08:55:00
926,IT_26351,large hail,Corigliano d'Otranto ,Italy,40.16,18.26,< 5 km,,report confirmed by reliable source,2021-04-19 08:50:00
927,IT_26347,large hail,Scorrano ,Italy,40.09,18.3,< 5 km,,report confirmed by reliable source,2021-04-19 08:45:00
928,IT_26348,large hail,Taurisano ,Italy,39.96,18.21,< 5 km,,report confirmed by reliable source,2021-04-19 08:20:00
929,IT_24899,large hail,Civitavecchia ,Italy,42.09,11.79,,2 cm,report confirmed by reliable source,2021-04-18 15:50:00
930,IT_24848,large hail,Casole d''Elsa ,Italy,43.34,11.04,,3 cm,report confirmed by reliable source,2021-03-14 15:00:00
931,IT_24781,large hail,Pontecagnano Faiano ,Italy,40.65,14.87,< 3 km,2 cm,report confirmed by reliable source,2021-01-11 22:00:00
932,IT_24778,large hail,Mercogliano ,Italy,40.92,14.74,,2 cm,report confirmed by reliable source,2021-01-10 13:20:00
933,IT_24776,large hail,Somma Vesuviana ,Italy,40.87,14.44,,2 cm,report confirmed by reliable source,2021-01-10 12:55:00
934,IT_24765,large hail,Praia a Mare ,Italy,39.89,15.78,,2 cm,report confirmed by reliable source,2021-01-03 10:00:00
935,IT_24729,large hail,Jolanda di Savoia ,Italy,44.86,11.96,,2 cm,report confirmed by reliable source,2020-12-07 14:15:00
936,IT_24602,large hail,Castiadas ,Italy,39.24,9.5,,4 cm,report confirmed by reliable source,2020-11-28 07:30:00
937,IT_24516,large hail,Piombino ,Italy,42.93,10.53,,2 cm,report confirmed by reliable source,2020-10-24 09:00:00
938,IT_24493,large hail,Macerata Campania ,Italy,41.06,14.27,,4 cm,report confirmed by reliable source,2020-10-15 13:00:00
939,IT_24492,large hail,Caserta ,Italy,41.08,14.32,,2 cm,report confirmed by reliable source,2020-10-15 13:00:00
940,IT_24490,large hail,Moiano ,Italy,41.08,14.54,,2 cm,report confirmed by reliable source,2020-10-15 10:00:00
941,IT_24495,large hail,Pozzuoli ,Italy,40.84,14.09,,4 cm,report confirmed by reliable source,2020-10-15 09:06:00
942,IT_24496,large hail,Bacoli ,Italy,40.84,14.05,,4 cm,report confirmed by reliable source,2020-10-15 09:00:00
943,IT_24501,large hail,Pontinia ,Italy,41.39,13.1,,5 cm,report confirmed by reliable source,2020-10-15 03:40:00
944,IT_24500,large hail,Fondi ,Italy,41.36,13.43,,2 cm,report confirmed by reliable source,2020-10-14 20:40:00
945,IT_24795,large hail,Fondi ,Italy,41.36,13.43,,3 cm,report confirmed by reliable source,2020-10-14 17:20:00
946,IT_24442,large hail,Morro Reatino ,Italy,42.55,12.9,,4 cm,report confirmed by reliable source,2020-10-07 09:45:00
947,IT_24331,large hail,Roma ,Italy,41.83,12.47,,2 cm,report confirmed by reliable source,2020-09-26 01:50:00
948,IT_24332,large hail,Martina Franca ,Italy,40.7,17.34,,4 cm,report confirmed by reliable source,2020-09-25 20:30:00
949,IT_24333,large hail,Rosignano Marittimo ,Italy,43.39,10.43,,2 cm,report confirmed by reliable source,2020-09-25 19:00:00
950,IT_24358,large hail,Gorizia ,Italy,45.95,13.62,,4 cm,report confirmed by reliable source,2020-09-25 15:23:00
951,IT_24374,large hail,Polcenigo ,Italy,46.04,12.5,,3 cm,report confirmed by reliable source,2020-09-25 14:00:00
952,IT_24373,large hail,Budoia ,Italy,46.05,12.54,,3 cm,report confirmed by reliable source,2020-09-25 14:00:00
953,IT_24372,large hail,Tramonti di Sotto ,Italy,46.28,12.8,,4 cm,report confirmed by reliable source,2020-09-25 14:00:00
954,IT_24367,large hail,Maniago ,Italy,46.16,12.71,,4 cm,report confirmed by reliable source,2020-09-25 14:00:00
955,IT_24366,large hail,Sacile ,Italy,45.95,12.49,,5 cm,report confirmed by reliable source,2020-09-25 14:00:00
956,IT_24359,large hail,Aviano ,Italy,46.18,12.49,,7 cm,report confirmed by reliable source,2020-09-25 13:35:00
957,IT_24368,large hail,San Vendemiano ,Italy,45.89,12.36,,5 cm,report confirmed by reliable source,2020-09-25 13:30:00
958,IT_24365,large hail,Feltre ,Italy,46.02,11.96,,3 cm,report confirmed by reliable source,2020-09-25 13:30:00
959,IT_24362,large hail,Orsago ,Italy,45.93,12.42,,4 cm,report confirmed by reliable source,2020-09-25 13:30:00
960,IT_24348,large hail,Cesiomaggiore ,Italy,46.09,11.99,,3 cm,report confirmed by reliable source,2020-09-25 13:15:00
961,IT_24364,large hail,Lusiana ,Italy,45.79,11.6,,5 cm,report confirmed by reliable source,2020-09-25 12:45:00
962,IT_24353,large hail,Cordignano ,Italy,45.95,12.42,,7 cm,report confirmed by reliable source,2020-09-25 12:45:00
963,IT_24354,large hail,Godega di Sant''Urbano ,Italy,45.93,12.39,,6 cm,report confirmed by reliable source,2020-09-25 12:40:00
964,IT_24361,large hail,Roana ,Italy,45.84,11.43,,3 cm,report confirmed by reliable source,2020-09-25 12:30:00
965,IT_24349,large hail,Asiago ,Italy,45.88,11.51,,3 cm,report confirmed by reliable source,2020-09-25 12:30:00
966,IT_24347,large hail,Lugo di Vicenza ,Italy,45.75,11.53,,5 cm,report confirmed by reliable source,2020-09-25 12:20:00
967,IT_24344,large hail,Calvene ,Italy,45.77,11.51,,5 cm,report confirmed by reliable source,2020-09-25 12:20:00
968,IT_24345,large hail,Chiuppano ,Italy,45.77,11.46,,5 cm,report confirmed by reliable source,2020-09-25 12:15:00
969,IT_24342,large hail,Caltrano ,Italy,45.77,11.46,,4 cm,report confirmed by reliable source,2020-09-25 12:15:00
970,IT_24341,large hail,Carrè ,Italy,45.75,11.46,,4 cm,report confirmed by reliable source,2020-09-25 12:15:00
971,IT_24340,large hail,Piovene Rocchette ,Italy,45.76,11.43,,4 cm,report confirmed by reliable source,2020-09-25 12:15:00
972,IT_24352,large hail,Zané ,Italy,45.72,11.45,,5 cm,report confirmed by reliable source,2020-09-25 12:10:00
973,IT_24301,large hail,Castel di Iudica ,Italy,37.48,14.65,,5 cm,report confirmed by reliable source,2020-09-23 16:00:00
974,IT_24299,large hail,Enna ,Italy,37.57,14.28,,4 cm,report confirmed by reliable source,2020-09-23 16:00:00
975,IT_24298,large hail,Linguaglossa ,Italy,37.83,15.13,,2 cm,report confirmed by reliable source,2020-09-23 16:00:00
976,IT_24294,large hail,Villarosa ,Italy,37.59,14.17,,2 cm,report confirmed by reliable source,2020-09-23 16:00:00
977,IT_24295,large hail,Lentini ,Italy,37.28,15.0,,3 cm,report confirmed by reliable source,2020-09-23 15:30:00
978,IT_24292,large hail,Fasano ,Italy,40.84,17.43,,4 cm,report confirmed by reliable source,2020-09-23 13:15:00
979,IT_24290,large hail,Terracina ,Italy,41.28,13.22,,5 cm,report confirmed by reliable source,2020-09-23 10:00:00
980,IT_24287,large hail,Terracina ,Italy,41.3,13.23,,5 cm,report confirmed by reliable source,2020-09-23 10:00:00
981,IT_24289,large hail,San Felice Circeo ,Italy,41.28,13.11,,5 cm,report confirmed by reliable source,2020-09-23 09:26:00
982,IT_24291,large hail,San Felice Circeo ,Italy,41.24,13.1,,3 cm,report confirmed by reliable source,2020-09-23 09:22:00
983,IT_24288,large hail,Terracina ,Italy,41.31,13.17,,5 cm,report confirmed by reliable source,2020-09-23 09:20:00
984,IT_24286,large hail,Sabaudia ,Italy,41.27,13.03,,4 cm,report confirmed by reliable source,2020-09-23 09:20:00
985,IT_24284,large hail,Ardea ,Italy,41.61,12.54,,2 cm,report confirmed by reliable source,2020-09-22 19:50:00
986,IT_24282,large hail,Valenzano ,Italy,41.04,16.88,,2 cm,report confirmed by reliable source,2020-09-22 14:40:00
987,IT_24277,large hail,Lucera ,Italy,41.51,15.34,,2 cm,report confirmed by reliable source,2020-09-21 14:00:00
988,IT_24279,large hail,San Marco la Catola ,Italy,41.53,15.0,,3 cm,report confirmed by reliable source,2020-09-20 18:30:00
989,IT_24274,large hail,Toro ,Italy,41.58,14.8,,3 cm,report confirmed by reliable source,2020-09-20 16:55:00
990,IT_24273,large hail,Montepulciano ,Italy,43.16,11.84,,2 cm,report confirmed by reliable source,2020-09-20 15:00:00
991,IT_24270,large hail,Lonato ,Italy,45.46,10.49,,2 cm,report confirmed by reliable source,2020-09-16 21:30:00
992,IT_24240,large hail,Venezia ,Italy,45.44,12.32,,3 cm,report confirmed by reliable source,2020-09-07 06:45:00
993,IT_24228,large hail,Tarcento ,Italy,46.25,13.25,,2 cm,report confirmed by reliable source,2020-09-01 17:10:00
994,IT_24170,large hail,Capoterra ,Italy,39.18,8.97,,2 cm,report confirmed by reliable source,2020-08-31 07:00:00
995,IT_24236,large hail,Scarnafigi ,Italy,44.68,7.57,,2 cm,report confirmed by reliable source,2020-08-30 19:00:00
996,IT_24161,large hail,Torino ,Italy,45.07,7.69,,2 cm,report confirmed by reliable source,2020-08-30 19:00:00
997,IT_24160,large hail,Macello ,Italy,44.85,7.4,,2 cm,report confirmed by reliable source,2020-08-30 19:00:00
998,IT_24227,large hail,Sernaglia della Battaglia ,Italy,45.87,12.18,,2 cm,report confirmed by reliable source,2020-08-30 16:00:00
999,IT_24230,large hail,Moriago della Battaglia ,Italy,45.87,12.1,,2 cm,report confirmed by reliable source,2020-08-30 14:30:00
1000,IT_24167,large hail,Fiamignano ,Italy,42.27,13.12,,2 cm,report confirmed by reliable source,2020-08-30 14:10:00
1001,IT_24154,large hail,Agugliano ,Italy,43.54,13.39,,5 cm,report confirmed by reliable source,2020-08-30 12:30:00
1002,IT_24139,large hail,Ancona ,Italy,43.61,13.51,,4 cm,report confirmed by reliable source,2020-08-30 12:20:00
1003,IT_24141,large hail,Pisogne ,Italy,45.8,10.11,,2 cm,report confirmed by reliable source,2020-08-30 12:00:00
1004,IT_24140,large hail,Casazza ,Italy,45.75,9.91,,2 cm,report confirmed by reliable source,2020-08-30 12:00:00
